word,translation,phonetic,pos,tag,total,spoken_ratio,academic_ratio,cefr_standard,difficulty_level,learning_level,dataset_type
warming,"n. 暖和, 加温, 暖热, 温暖, (非正式)打, 鞭打",('wɔ:miŋ),n,雅思,5534,0.201301048066498,0.207986989519335,B1,3,中级,cet6
challenging,"a. 挑战的, 引起争论的",('tʃælindʒiŋ),j,高考 雅思,5570,0.1089766606822262,0.3736086175942549,B2,4,中级,cet6
bacon,n. 熏猪肉\n[机] 腌肉,('beikәn),n,高考 六级 考研 雅思,5594,0.1115480872363246,0.0797282803003217,A2,2,初级,cet6
spark,"n. 火花, 火星, 闪光, 无线电报务员, 瞬间放电, 活力, 朝气, 花花公子, 情郎\nvi. 闪光, 发火花, 求婚\nvt. 发动, 鼓舞, 使有朝气, 求婚",(spɑ:k),v,四级 六级 考研 托福 雅思 GRE,5647,0.1583141491057198,0.1505224012750133,A2,2,初级,cet6
predator,"n. 食肉动物, 掠夺者\n[医] 捕食者",('predәtә),n,托福 GRE,5945,0.1673675357443229,0.2427249789739276,B1,3,中级,cet6
invade,"vt. 侵入, 拥入, 侵略, 侵袭\n[法] 强入, 侵犯, 侵略",(in'veid),v,四级 六级 考研 托福 雅思 GRE,5975,0.2599163179916318,0.1765690376569037,B1,3,中级,cet6
eligible,"a. 有资格当选的, 合格的\nn. 有资格者, 合格者, 适任者",('elidʒәbl),j,六级 考研 托福 雅思 GRE,6047,0.137919629568381,0.2890689598147842,B1,3,中级,cet6
inherit,"vt. 继承, 遗传\nvi. 接受遗产",(in'herit),v,四级 六级 考研 托福 雅思 GRE,6075,0.1321810699588477,0.2092181069958847,B1,3,中级,cet6
poke,"n. 刺, 戳, 袋子\nvt. 戳, 捅, 拨弄, 刺\nvi. 戳, 刺, 捅, 搜索, 伸出, 行动散慢\n[计] 存数",(pәuk),v,四级 六级 考研 雅思 GRE,6075,0.082633744855967,0.0353909465020576,A2,2,初级,cet6
drawback,"n. 缺点, 退税\n[法] 退款, 退税",('drɒ:bæk),n,高考 六级 考研 托福 雅思,2132,0.0586303939962476,0.2701688555347092,B1,3,中级,cet6
reckless,"a. 不介意的, 大意的, 鲁莽的, 不顾后果的\n[法] 不注意的, 粗心大意的, 鲁莽的",('reklis),j,六级 考研 托福 雅思,2142,0.2236227824463118,0.1269841269841269,B1,3,中级,cet6
quiz,"n. 考查, 课堂测验, 恶作剧, 智力测验\nvt. 戏弄, 考查, 恶作剧",(kwiz),n,高考 四级 六级 考研,2154,0.2038068709377901,0.3073351903435469,A2,2,初级,cet6
noticeable,"a. 显而易见的, 显著的, 值得注意的",('nәutisәbl),j,四级 六级 考研,2156,0.060760667903525,0.2926716141001855,B2,4,中级,cet6
flank,"n. 侧面, 侧腹, 胁, 腰窝肉\nvt. 攻击侧面, 守侧面\nvi. 侧面与...相接",(flæŋk),n,六级 雅思,2264,0.0401943462897526,0.0746466431095406,A2,2,初级,cet6
crooked,"a. 弯曲的, 歪的, 邪恶的",('krukid),j,六级 托福 雅思,2283,0.0823477879982479,0.0433639947437582,B1,3,中级,cet6
buffet,"n. 自助餐, 小卖部, 碗橱, 殴打, 冲击\nvt. 连续打, 冲击, 搏斗\nvi. 奋斗",('bʌfit),n,高考 考研 雅思,2284,0.0801225919439579,0.0240805604203152,B1,3,中级,cet6
disappoint,vt. 使失望,(.disә'pɒint),v,高考 四级 六级 考研,2286,0.1972878390201224,0.0818022747156605,B2,4,中级,cet6
successful,"a. 成功的, 一帆风顺的, 顺利的\n[经] 成功的",(sәk'sesful),j,中考 高考 四级 六级 考研 托福 雅思,38254,0.1665446750666597,0.3565640194489465,B1,3,中级,cet6
therefore,"adv. 因此, 所以",('ðєәfɒ:),r,高考 四级 六级 考研 托福,38371,0.1332516744416356,0.61786244820307,B2,4,中级,cet6
nuclear,"a. 核子的, 原子能的, 核的, 中心的\n[医] 核的",('nju:kliә),j,高考 四级 六级 考研 托福,38742,0.286923752000413,0.31541995766868,B1,3,中级,cet6
faithful,"a. 忠实的, 详确的, 可靠的\nn. 信徒",('feiθful),j,四级 六级 考研 托福,5207,0.1369310543499135,0.2241213750720184,B1,3,中级,cet6
capitalism,n. 资本主义\n[经] 资本主义,('kæpitәlizәm),n,考研,5371,0.1275367715509216,0.459877117855148,B2,4,中级,cet6
holder,"n. 持有人, 所有人, 支持物\n[化] 夹持器; 夹具; 贮罐",('hәuldә),n,考研,5381,0.1423527225422783,0.1689277086043486,B1,3,中级,cet6
jurisdiction,"n. 司法权, 审判权, 管辖权\n[经] 法律管辖权, 审判权",(.dʒuәris'dikʃәn),n,托福 GRE,6102,0.1373320222877745,0.5380203212061619,B2,4,中级,cet6
proclaim,"vt. 宣布, 公告, 宣言, 表明, 赞扬\n[法] 宣布, 宣告, 公布",(prә'kleim),v,四级 六级 考研 托福 雅思 GRE,6111,0.0721649484536082,0.2976599574537719,B1,3,中级,cet6
partial,"a. 部分的, 偏袒的, 偏爱的\nn. 分音",('pɑ:ʃәl),j,四级 六级 考研 托福 雅思 GRE,6124,0.0986283474853037,0.4702808621815806,B1,3,中级,cet6
cemetery,"n. 墓地, 公墓\n[法] 公墓, 墓地",('semitәri),n,考研 雅思 GRE,6188,0.1304137039431157,0.1677440206851971,B1,3,中级,cet6
mutter,"n. 喃喃低语\nvi. 喃喃自语, 作低沉声\nvt. 出怨言, 抱怨地说",('mʌtә),v,四级 六级 考研 雅思 GRE,6207,0.0085387465764459,0.0115998066698888,B1,3,中级,cet6
irony,"n. 反语, 讽刺, 具有讽刺意味的事",('aiәrәni),n,六级 考研 托福 雅思 GRE,6237,0.1614558281224948,0.2491582491582491,A2,2,初级,cet6
making,"n. 制造, (手工)制造业, 制作, 形成, 发展, 要素, 内在因素, 赚头, 制造物",('meikiŋ),n,雅思,5217,0.1590952654782442,0.3258577726662833,B1,3,中级,cet6
suppress,"vt. 镇压, 使止住, 禁止, 抑制, 查禁\n[法] 镇压, 平定, 禁止出版",(sә'pres),v,六级 考研 托福 雅思,5250,0.1188571428571428,0.3348571428571428,B1,3,中级,cet6
morality,"n. 道德, 教训, 品行\n[法] 道德, 道义",(mә'ræliti),n,六级 考研 雅思,5256,0.1297564687975647,0.5209284627092846,B1,3,中级,cet6
suspension,"n. 悬挂, 暂停, 中止\n[化] 悬浮; 悬浮体; 悬浮液",(sә'spenʃәn),n,高考 六级 雅思,5603,0.0738889880421203,0.1720506871318936,B2,4,中级,cet6
suspicious,"a. 可疑的, 多疑的, 怀疑的\n[法] 怀疑的, 令人怀疑的, 可疑的",(sә'spiʃәs),j,四级 六级 考研 托福 雅思 GRE,5899,0.2673334463468384,0.1205289032039328,C1,5,高级,cet6
debris,"n. 碎片, 残骸\n[医] 碎屑",('deibri:),n,托福 雅思 GRE,5900,0.1916949152542373,0.1645762711864406,B1,3,中级,cet6
butt,"n. 粗大的一头, 烟头, 靶, 笑柄\n[医] 对核",(bʌt),n,六级 托福 GRE,5933,0.1227035226698129,0.0281476487443114,A2,2,初级,cet6
degrade,"v. (使)降级, (使)退化",(di'greid),v,六级 托福 雅思,2187,0.1687242798353909,0.3772290809327846,B1,3,中级,cet6
liable,"a. 有义务的, 应负责的, 有...倾向的\n[法] 有责任的, 可受处理的, 应受罚的",('laiәbl),j,四级 六级 考研 雅思,2193,0.1883264933880529,0.3533971728226174,B1,3,中级,cet6
prosper,"vi. 繁荣, 兴隆, 成功\nvt. 使成功, 使昌盛",('prɒspә),v,考研 托福,2193,0.104423164614683,0.2156862745098039,B1,3,中级,cet6
bound,"n. 跃, 回跳, 范围, 边界\na. 受约束的, 装有封面的, 有义务的, 关联的, 被束缚的, 准备去...的, 便秘的\nvi. 跳跃, 弹起\nvt. 使跳, 限制, 形成...的疆界\nbind过去式和过去分词\n[计] 装订的",(baund),n,高考 四级 六级 考研 托福 雅思,2345,0.1505330490405117,0.3006396588486141,A2,2,初级,cet6
survey,"n. 纵览, 视察, 测量, 俯瞰, 调查\nvt. 审视, 视察, 俯瞰, 通盘考虑\nvi. 测量土地",(sә'vei),n,四级 六级 考研 托福 雅思,36187,0.0713515903501257,0.561306546549866,B1,3,中级,cet6
attend,"vt. 参加, 照料, 伴随\nvi. 专心于, 照顾, 服侍, 出席",(ә'tend),v,高考 四级 考研 托福 雅思,36283,0.0948378028277705,0.2870214701099688,B1,3,中级,cet6
variety,"n. 多样, 种类, 变种, 杂耍\n[化] 变种",(vә'raiәti),n,高考 四级 六级 考研 托福 雅思,36462,0.0739674181339476,0.4000603367889858,B1,3,中级,cet6
perfect,"n. 完成时\na. 完美的, 完好的, 理想的, 熟练的, 精确的, 完成式的\nvt. 使完美, 修改, 使精通, 改善, 使熟练",('pә:fikt),j,中考 高考 托福 雅思,36898,0.1733427286031763,0.0837985798688275,B1,3,中级,cet6
freedom,"n. 自由, 坦率, 特权\n[法] 自由, 自主, 免除",('fri:dәm),n,高考 四级 六级 考研 雅思,36922,0.1913222468988678,0.3525811169492444,B2,4,中级,cet6
sales,a. 销售的\n[计] 销售,(),n,雅思,37098,0.1097633295595449,0.0911100328858698,A2,2,初级,cet6
opinion,"n. 意见, 评价, 主张\n[经] 意见",(ә'pinjәn),n,高考 四级 六级 考研 托福 雅思,37318,0.2743180234739268,0.3061525269307036,B1,3,中级,cet6
eventually,"adv. 最后, 终于",(i'ventʃuәli),r,高考 四级 六级 考研 托福 雅思,37413,0.1473284687140833,0.1971507230107182,B2,4,中级,cet6
suffer,"vt. 遭受, 经历, 忍受\nvi. 受痛苦, 受损害",('sʌfә),v,高考 四级 六级 考研 托福,37424,0.184427105600684,0.1979745617785378,B1,3,中级,cet6
philosopher,"n. 哲学家, 哲人, 思想开创人, 达观的人\n[法] 哲学家, 哲学研究者",(fi'lɒsәfә),n,四级 六级 考研 托福,5180,0.0571428571428571,0.5534749034749035,B2,4,中级,cet6
gown,"n. 睡衣, 法衣, 大学全体师生\nvt. 使穿睡衣",(gaun),n,高考 四级 六级 考研 雅思,5180,0.0938223938223938,0.0459459459459459,A2,2,初级,cet6
systematic,"a. 有系统的, 分类上的, 体系的\n[医] 系统的, 系的, 分类的",(.sisti'mætik),j,高考 四级 六级 考研 托福 雅思,5201,0.0540280715247067,0.7412036146894828,B2,4,中级,cet6
charter,"n. 特许状, 执照, 宪章\nvt. 特许, 发给特许执照",('tʃɑ:tә),n,六级 考研 托福 雅思 GRE,6535,0.128079571537873,0.2592195868400918,B1,3,中级,cet6
coup,"n. 砰然的一击, 妙计, 出乎意料的行动, 政变\n[医] 发作, 中, 击",('ku:),n,GRE,6536,0.2221542227662178,0.3188494492044064,A2,2,初级,cet6
mentor,"n. 指导者, 良师益友",('mentɔ:),n,托福 GRE,6554,0.0929203539823008,0.442325297528227,B1,3,中级,cet6
hopeful,"n. 有希望之人, 有前途之人\na. 有希望的, 怀抱希望的, 保持乐观的",('hәupful),j,高考 四级 六级 考研,5024,0.3067277070063694,0.1041003184713375,B1,3,中级,cet6
registration,"n. 登记, 挂号, 注册\n[计] 登记; 定位; 对齐; 记录",(.redʒi'streiʃәn),n,雅思,5043,0.1025183422565933,0.2645250842752329,B2,4,中级,cet6
vein,"n. 血管, 静脉, 纹理, 气质, 情绪\nvt. 使有脉络, 像脉络般分布于",(vein),n,六级 考研 托福 雅思,5287,0.069982977113675,0.2010592018157745,A2,2,初级,cet6
pal,"n. 朋友, 伙伴, 同志, 同谋\nvi. 交友, 结伴",(pæl),n,六级 雅思,5312,0.1304593373493976,0.0628765060240963,A1,1,初级,cet6
collar,"n. 衣领, 颈圈\nvt. 控制, 扭住衣领, 给...装上领子",('kɒlә),n,高考 四级 六级 考研 GRE,6238,0.0907342096825905,0.0806348188521962,B1,3,中级,cet6
catalog,"n. 目录, 大学概况手册\nvt. 编目录\n[计] 目录; 编目",('kætәlɒg),n,四级 六级 考研 雅思 GRE,6268,0.0816847479259732,0.2050095724313975,B1,3,中级,cet6
stance,"n. 准备击球姿势, 站立的姿势, 位置, 姿态\n[经] 地位, 形势",(stæns),n,GRE,6270,0.0944178628389154,0.3842105263157894,B1,3,中级,cet6
gross,"n. 总数, 总量\na. 总共的, 未打折扣的, 恶劣的, 粗野的\nvt. 总共收入",(grәus),j,四级 六级 考研 雅思 GRE,6270,0.1475279106858054,0.2730462519936204,A2,2,初级,cet6
unprecedented,"a. 空前的\n[经] 空前的, 无前例的",(.ʌn'presidentid),j,六级 托福 GRE,6324,0.2009803921568627,0.2669196710942441,C1,5,高级,cet6
memo,n. 备忘录\n[经] 备忘录,('memәu),n,考研 托福,5102,0.2947863582908663,0.0989807918463347,A2,2,初级,cet6
rob,"v. 抢夺, 抢掠, 剥夺",(rɒb),v,高考 四级 六级 考研,5135,0.233300876338851,0.1000973709834469,A1,1,初级,cet6
housewife,"n. 主妇, 家庭妇女",('hauswaif),n,高考 四级 六级 考研,2174,0.2115915363385464,0.1536338546458141,B2,4,中级,cet6
downward,a. 向下的,('daunwәd),j,高考 四级 六级 考研,2182,0.11044912923923,0.2483959670027497,B1,3,中级,cet6
hike,"n. 徒步旅行, 远足, 涨价, 提高\nvi. 步行, 徒步旅行, 上升\nvt. 使高涨, 拉起",(haik),v,六级 考研 托福 雅思 GRE,6652,0.048556825015033,0.0350270595309681,A2,2,初级,cet6
filter,"n. 滤波器, 过滤器, 滤光器, 过滤嘴, 去尘器\nvt. 过滤, 渗透, 走漏\nvi. 滤过, 渗入\n[计] 过滤器, 筛选",('filtә),n,四级 六级 考研 托福 雅思 GRE,6659,0.0459528457726385,0.3620663763327827,B1,3,中级,cet6
hormone,n. 荷尔蒙\n[化] 激素(旧称荷尔蒙),('hɒ:mәun),n,托福 GRE,6671,0.1638435017238795,0.0941388097736471,B1,3,中级,cet6
organism,"n. 生物, 有机体, 社会组织\n[医] 生物[体], [有]机体",('ɒ:gәnizm),n,四级 六级 考研 托福 雅思 GRE,6704,0.0686157517899761,0.5244630071599046,B1,3,中级,cet6
conspiracy,"n. 同谋, 阴谋, 阴谋集团\n[法] 阴谋, 通谋, 共谋",(kәn'spirәsi),n,考研 托福 雅思 GRE,6713,0.3402353642186801,0.1593922240429018,B2,4,中级,cet6
consent,"n. 同意, 许可\nvi. 同意, 赞同",(kәn'sent),n,四级 六级 考研 雅思 GRE,6722,0.1401368640285629,0.5873252008330854,B1,3,中级,cet6
foster,"a. 收养的, 养育的\nvt. 养育, 抚育, 培养, 鼓励, 抱(希望)",('fɒstә),v,六级 考研 托福 雅思 GRE,6728,0.0396848989298454,0.5911117717003567,B1,3,中级,cet6
cartoon,"n. 卡通画, 漫画\nv. 画漫画",(kɑ:'tu:n),n,高考 六级 考研 托福 雅思 GRE,6746,0.2161280758968277,0.1199229172843166,B1,3,中级,cet6
crow,"n. 啼叫, 乌鸦, 鸡鸣, 撬棍\nvi. 啼叫, 报晓",(krәu),n,四级 六级 考研 托福,4917,0.0841976815131177,0.1551759202765914,A2,2,初级,cet6
vertical,"a. 垂直的, 直立的\n[医] 垂直的, 顶的, 头顶的",('vә:tikl),j,高考 四级 六级 考研 托福 雅思 GRE,6370,0.02574568288854,0.3649921507064364,B1,3,中级,cet6
exploit,"n. 功绩, 勋绩\nvt. 开发, 利用, 开拓, 剥削",('eksplɒit),v,高考 四级 六级 考研 托福 雅思 GRE,6380,0.1492163009404388,0.3688087774294671,B1,3,中级,cet6
shed,"n. 车棚, 小屋, 脱落之物, 分水岭\nvt. 使流出, 放射, 脱落, 散发, 摆脱\nvi. 流出, 散布, 脱落",(ʃed),v,四级 六级 考研 托福 雅思 GRE,6425,0.1288715953307393,0.1819455252918287,A2,2,初级,cet6
sack,"n. 麻布袋, 洗劫\nvt. 把...装入袋, 洗劫",(sæk),n,四级 六级 考研 托福 雅思 GRE,6454,0.0357917570498915,0.0455531453362256,A2,2,初级,cet6
streak,"n. 条理, 斑纹, 倾向\nvt. 加条纹\nvi. 变成条纹, 飞跑",(stri:k),n,托福 GRE,6472,0.0511433868974042,0.026576019777503,B1,3,中级,cet6
decorate,v. 装饰,('dekәreit),v,高考 四级 六级 考研 托福 雅思 GRE,6513,0.064486411791801,0.1278980500537386,B1,3,中级,cet6
sensitivity,"n. 敏感, 灵敏度\n[计] 灵敏度",(.sensә'tiviti),n,六级 托福 GRE,6530,0.0834609494640122,0.5298621745788668,B2,4,中级,cet6
roar,"n. 吼, 咆哮, 轰鸣\nvi. 吼, 大声说出, 叫喊, 喧闹\nvt. 呼喊, 使轰鸣",(rɒ:),v,四级 六级 考研 托福 雅思,4997,0.0684410646387832,0.0320192115269161,A2,2,初级,cet6
remedy,"n. 药物, 治疗法, 治疗, 补救, 赔偿\nvt. 治疗, 补救, 矫正, 改善, 修补, 修缮",('remidi),n,四级 六级 考研 托福 雅思,4998,0.1280512204881952,0.2879151660664266,B1,3,中级,cet6
damn,"n. 一点, 诅咒, 丝毫\ninterj. 该死, 该死的\nvt. 诅咒, 罚...下地狱\nvi. 指责, 谴责, 骂...该死, 证明...有罪",(dæm),j,六级 考研 GRE,6775,0.1002214022140221,0.0166789667896678,A2,2,初级,cet6
jar,"n. 广口瓶, 震动, 刺耳声\nvi. 震惊, 冲突, 发刺耳声, 不一致\nvt. 震动, 刺激",(dʒɑ:),n,高考 四级 六级 考研 托福 GRE,6910,0.0531114327062228,0.0712011577424023,A1,1,初级,cet6
condemn,"vt. 判刑, 责备, 谴责\n[法] 定罪, 判刑, 宣告有罪",(kәn'dem),v,高考 四级 六级 考研 托福 雅思 GRE,6935,0.2435472242249459,0.3051189617880317,B1,3,中级,cet6
casualty,"n. 意外事故, 伤亡, 受害者\n[化] 事故",('kæʒjuәlti),n,六级 考研 托福 雅思 GRE,6988,0.3594733829421866,0.1257870635374928,B1,3,中级,cet6
revelation,"n. 揭露, 泄露, 发觉, 默示, 启示",(.revi'leiʃәn),n,六级 考研 托福 雅思 GRE,6994,0.1589934229339434,0.3131255361738633,B2,4,中级,cet6
classmate,n. 同班同学,('klɑ:smeit),n,中考 高考 四级 考研,4801,0.1189335555092689,0.2074567798375338,B2,4,中级,cet6
summarize,"v. 概述, 总结",('sʌmәraiz),v,四级 六级 考研,4820,0.054564315352697,0.725311203319502,B2,4,中级,cet6
audio,"a. 音频的, 声音的\n[电] 声频",('ɒ:diou),j,四级 考研 雅思,4829,0.418927314143715,0.1658728515220542,A2,2,初级,cet6
ink,"n. 墨水, 墨汁\nvt. 涂墨水于, 签署, 加墨水",(iŋk),n,中考 高考 四级 六级 考研,5050,0.0784158415841584,0.1182178217821782,A1,1,初级,cet6
meadow,"n. 草地, 牧场",('medәu),n,四级 六级 考研 雅思,5069,0.0445847307161175,0.0976523969224699,B1,3,中级,cet6
outbreak,"n. 爆发, 暴动\n[医] 暴发",('autbreik),n,六级 考研 托福 雅思,5089,0.1526822558459422,0.4539202200825309,B1,3,中级,cet6
fancy,"n. 想象力, 幻想, 喜好\na. 想象的, 精美的, 新奇的, 奇特的, 高价的, 特级的\nvt. 想象, 设想, 相信, 喜爱\nvi. 想象, 幻想",('fænsi),j,高考 四级 六级 考研 托福 雅思,5090,0.1227897838899803,0.0428290766208251,A2,2,初级,cet6
farming,"n. 农业, 耕作",('fɑ:miŋ),n,雅思,5093,0.0777537796976241,0.3673669742784213,B1,3,中级,cet6
manipulate,"vt. 操纵, 利用, 操作, 巧妙地处理, 假造",(mә'nipjuleit),v,六级 考研 托福 雅思 GRE,6611,0.152019361669944,0.38072908788383,B2,4,中级,cet6
slim,"a. 瘦的, 苗条的, 微小的, 稀少的, 微薄的\nvi. 变苗条\nvt. 使苗条",(slim),j,高考 六级 考研 托福 雅思,4857,0.0990323244801317,0.0590899732345069,A2,2,初级,cet6
underground,"n. 地下, 地铁, 地道, 秘密活动\na. 地下的, 秘密的\nadv. 在地下, 秘密地",('ʌndәgraund),j,中考 高考 托福 雅思,4866,0.1237155774763666,0.1720098643649815,B2,4,中级,cet6
breakdown,"n. 崩溃, 故障\n[化] 事故; 击穿",('breikdaun),n,六级 考研 托福 雅思,4888,0.1552782324058919,0.2974631751227496,B2,4,中级,cet6
motel,n. 汽车旅馆,(mәu'tel),n,四级 六级 考研 雅思,4896,0.1327614379084967,0.0504493464052287,A2,2,初级,cet6
productivity,"n. 生产力\n[经] 生产率, 生产能力",(.prәudʌk'tiviti),n,六级 考研 雅思 GRE,7042,0.088327179778472,0.4747230900312411,B2,4,中级,cet6
specialize,"vt. 使特殊化, 列举, 特别指明, 限定...的范围\nvi. 成为专家, 专攻",('speʃәlaiz),v,四级 六级 考研 雅思 GRE,7069,0.0899702928278398,0.1809308247276842,B2,4,中级,cet6
sacrifice,"n. 牺牲, 供奉, 祭品\nvt. 牺牲, 祭祀, 贱卖\nvi. 献祭",('sækrifais),n,高考 四级 六级 考研 雅思 GRE,7151,0.1683680604111313,0.2996783666620053,B2,4,中级,cet6
dilemma,"n. 困境, (进退两难的)窘境",(di'lemә),n,高考 六级 考研 托福 雅思 GRE,7187,0.1417837762626965,0.4595797968554334,B1,3,中级,cet6
toxic,"a. 有毒的, 中毒的\n[医] 中毒的, 毒物的",('tɒksik),j,六级 考研 托福 雅思 GRE,7194,0.1252432582707812,0.2563247150403113,A2,2,初级,cet6
mushroom,"n. 蘑菇形物, 蘑菇, 暴发户\nvi. 迅速生长, 迅速增加, 采蘑菇\na. 蘑菇形的, 迅速生长的",('mʌʃrum),n,高考 四级 六级 考研 托福 雅思 GRE,7213,0.0682101760709829,0.0420074864827395,B1,3,中级,cet6
continent,"n. 大陆, 洲\na. 自制的",('kɒntinәnt),n,高考 四级 六级 考研 托福 GRE,7279,0.0978156340156615,0.3371342217337546,B2,4,中级,cet6
import,"n. 进口货, 进口, 输入, 含义, 重要性\nvt. 输入, 引入, 进口, 含...的意思, 重要\nvi. 有关系\n[计] 引入",(im'pɒ:t),n,高考 四级 六级 考研 托福 GRE,7286,0.0927806752676365,0.4608838869063958,B1,3,中级,cet6
barn,n. 谷仓\n[化] 靶(恩)(核反应截面单位),(bɑ:n),n,四级 六级 考研 托福 雅思 GRE,7369,0.0599810014927398,0.0495318224996607,A2,2,初级,cet6
readily,"adv. 迅速地, 轻易地, 乐意地",('redili),r,四级 六级 考研 托福 雅思 GRE,7377,0.0589670597803985,0.4656364375762505,B1,3,中级,cet6
sour,"a. 酸的, 酸臭的, 发酵的, 愠怒的, 讨厌的, 拙劣的, 不健全的\nvi. 变酸, 发酵, 厌烦, 变坏\nvt. 使变酸, 使失望\nn. 酸味, 酸饮料",('sauә),j,中考 高考 四级 六级 考研 托福 雅思,4972,0.0878921962992759,0.0337892196299275,A2,2,初级,cet6
zoo,n. 动物园,(zu:),n,中考 高考 雅思,4990,0.1531062124248497,0.1196392785571142,A1,1,初级,cet6
income,"n. 收入, 收益, 流入\n[经] 收益",('inkʌm),n,高考 四级 六级 考研,37665,0.1549714589141112,0.2657639718571618,B1,3,中级,cet6
hospitality,"n. 款待, 亲切, 殷勤",(.hɒspi'tæliti),n,六级 考研 雅思,2250,0.0648888888888888,0.2053333333333333,B2,4,中级,cet6
nuisance,"n. 讨厌的东西, 讨厌的人, 损害\n[医] 损害, 讨厌",('nju:sns),n,四级 六级 考研 雅思,2257,0.0908285334514842,0.4430660168365086,B1,3,中级,cet6
zip,"n. 尖啸声, 拉链, 活力\nvt. 给...以速度, 使增加活力, 拉(拉链)\nvi. 有力而迅速地行动, 嘘嘘地响, 拉拉链",(zip),v,高考 考研,2261,0.0557275541795665,0.0300751879699248,A1,1,初级,cet6
successive,"a. 继承的, 连续的\n[经] 接续承运人; 连续的",(sәk'sesiv),j,四级 六级 考研 托福,2394,0.0421888053467,0.5275689223057645,B2,4,中级,cet6
cucumber,"n. 黄瓜\n[医] 黄瓜, 胡瓜",('kju:kәmbә),n,四级 六级 考研 托福 雅思,2404,0.0524126455906822,0.0553244592346089,B1,3,中级,cet6
heartbeat,n. 心跳,('hɑ:tbi:t),n,雅思,2413,0.1583091587235806,0.0393700787401574,B2,4,中级,cet6
driver,"n. 驾驶员, 驱动器, 驱动程序\n[化] 驱动器",('draivә),n,中考 高考 雅思,34074,0.1393731290720197,0.0820860480131478,A2,2,初级,cet6
understanding,"n. 理解, 谅解\n[法] 协商, 协议, 谅解",(.ʌndә'stændiŋ),n,高考 四级 六级 考研 雅思,34128,0.1042252695733708,0.6092651195499297,C1,5,高级,cet6
lack,"n. 缺乏, 无, 不足\nvt. 缺乏, 短少, 不足, 需要\nvi. 缺乏",(læk),n,高考 四级 考研 雅思,35000,0.1060571428571428,0.4375142857142857,A2,2,初级,cet6
sample,"n. 样品, 范例, 样本\nvt. 抽样, 尝试\n[计] 示例, 字样",('sæmpl),n,四级 六级 考研 托福 雅思,35654,0.0582543333146351,0.7254725977449935,B1,3,中级,cet6
reporter,"n. 记者, 报告者\n[化] 指示器",(ri'pɒ:tә),n,高考 四级 六级 考研,35804,0.3919673779465981,0.0551055747961121,B1,3,中级,cet6
encourage,"vt. 鼓励, 支持, 激励\n[法] 怂恿, 煽动, 助长",(in'kʌridʒ),v,中考 高考 四级 六级 考研 托福,36057,0.1331502898188978,0.3935158221704523,B2,4,中级,cet6
electron,n. 电子\n[化] 电子,(i'lektrɒn),n,四级 六级 考研 托福,4678,0.0284309533988884,0.5855066267635741,B1,3,中级,cet6
goose,"n. 鹅, 雌鹅, 鹅肉, 弯把熨斗\nvt. 与...性交, 突然加大油门, 使生色, 喝倒彩",(gu:s),n,中考 高考 四级 六级 考研,4693,0.0880034093330492,0.0530577455785212,A2,2,初级,cet6
namely,"adv. 即, 就是, 换句话说",('neimli),r,四级 六级 考研 雅思,4696,0.1245741056218057,0.606473594548552,B1,3,中级,cet6
diplomatic,"a. 外交的, 老练的\n[法] 外交的, 外交上的, 文献上的",(.diplә'mætik),j,六级 考研 托福 雅思 GRE,7781,0.2972625626526153,0.3270787816476031,B2,4,中级,cet6
merge,"vt. 使合并, 使消失, 吞没\nvi. 合并, 渐渐消失\n[计] 合并",(mә:dʒ),v,六级 考研 托福 雅思,4598,0.0815571987820791,0.2461939973901696,A2,2,初级,cet6
spotlight,"n. 照明灯, 反光灯, 聚光灯",('spɒtlait),n,托福 雅思,4616,0.2547660311958405,0.061741767764298,B2,4,中级,cet6
assassination,"n. 暗杀\n[法] 暗杀, 行刺",(ә.sæsi'neiʃәn),n,雅思,4618,0.3306626245127761,0.1561281940233867,C1,5,高级,cet6
transplant,"vt. 使移居, 移植, 使迁移\nvi. 移居, 耐移植\nn. 移居者, 移植",(træns'plɑ:nt),n,四级 六级 考研 托福 雅思,4632,0.2761226252158895,0.1180915371329879,B2,4,中级,cet6
classification,"n. 分类, 分级\n[化] 分级; 分粒; 分类",(.klæsifi'keiʃәn),n,四级 六级 考研 托福,4636,0.0230802415875754,0.7698446937014668,C1,5,高级,cet6
plug,"n. 塞子, 栓, 插头\nvt. 插入, 塞住, 接插头\nvi. 被塞住",(plʌg),v,高考 四级 六级 考研 雅思,4642,0.1579060749676863,0.0650581645842309,A2,2,初级,cet6
eighteen,"num. 十八, 十八个",('ei'ti:n),m,中考 高考 四级 考研,4653,0.0904792606920266,0.2445733935095637,B1,3,中级,cet6
cautious,"a. 谨慎的, 小心的",('kɒ:ʃәs),j,高考 四级 六级 考研 托福 雅思,4765,0.2117523609653725,0.1792235047219307,B1,3,中级,cet6
rap,"n. 轻敲, 拍击, 责骂, 无价值的东西\nvt. 轻敲, 厉声说出, 叱责, 抢走, 使着迷\nvi. 敲击, 发敲击声, 交谈, 同情\n[计] 随机存取程序, 资源分配处理器, 常驻汇编程序",(ræp),n,六级 考研 托福,4778,0.2314776056927584,0.0556718292172457,A1,1,初级,cet6
breakthrough,"n. 突破\n[经] 突破, 新发现, 新进展",('breikθru:),n,高考 雅思,4790,0.2169102296450939,0.1423799582463465,B2,4,中级,cet6
