word,translation,phonetic,pos,tag,total,spoken_ratio,academic_ratio,cefr_standard,difficulty_level,learning_level,dataset_type
unreasonably,adv. 不合理地,(.ʌn'ri:znәbli),r,toefl,314,0.0955414012738853,0.3885350318471338,B2,4,中级,toefl
mass-market,面向大众的；适销对路的,(),j,toefl,314,0.0222929936305732,0.0828025477707006,B2,4,中级,toefl
uh-uh,int. 哼,(ˈʌ ʌ),u,toefl,314,0.4203821656050955,0.0031847133757961,A2,2,初级,toefl
columbian,,(),j,toefl,314,0.0700636942675159,0.3789808917197452,B2,4,中级,toefl
photosynthetic,a. 光合的\n[医] 光合的,"(, fәutәusin'θetik)",j,toefl,314,0.0222929936305732,0.8057324840764332,C1,5,高级,toefl
battlement,"n. 城垛, 雉堞墙",('bætlmәnt),n,toefl,314,0.0159235668789808,0.0382165605095541,B2,4,中级,toefl
yeshiva,"n. 犹太高等学校, 犹太初等(或中学)学校",(jә'ʃi:vә),n,toefl,314,0.0605095541401273,0.1592356687898089,B1,3,中级,toefl
hands-off,a. 不干涉的,(),j,toefl,313,0.1469648562300319,0.194888178913738,B2,4,中级,toefl
heartwarming,"a. 暖人心房的, 感人的",('ha:tˌwɔ:mɪŋ),j,toefl,313,0.2523961661341853,0.0543130990415335,B2,4,中级,toefl
spinster,"n. 未婚女人, 老处女",('spinstә),n,toefl,313,0.0383386581469648,0.1022364217252396,B1,3,中级,toefl
nativist,"n. 先天论者, 乡土主义者, 本土主义者",('neitivist),n,toefl,313,0.0575079872204472,0.7124600638977636,B1,3,中级,toefl
culvert,"n. 涵洞, 电缆管道",('kʌlvәt),n,toefl,313,0.0575079872204472,0.060702875399361,B1,3,中级,toefl
us-soviet,,(),j,toefl,313,0.3706070287539936,0.2939297124600639,B2,4,中级,toefl
well-received,adj. 受到欢迎的，受到款待的,('welrɪs'i:vd),j,toefl,313,0.2012779552715655,0.0958466453674121,C1,5,高级,toefl
decades-old,,(),j,toefl,313,0.0734824281150159,0.134185303514377,B2,4,中级,toefl
clitoris,"n. 阴核, 阴蒂\n[医] 阴蒂",('klitәris),n,toefl,313,0.060702875399361,0.1182108626198083,B1,3,中级,toefl
shantytown,n. 棚户区,('ʃæntitaun),n,toefl,313,0.0351437699680511,0.2811501597444089,B2,4,中级,toefl
ionize,vt. 使离子化\nvi. 电离,('aiәnaiz),v,toefl,313,0.0223642172523961,0.4153354632587859,B1,3,中级,toefl
boney,a. 瘦骨嶙峋的；多骨的,('bәuni),j,toefl,313,0.6357827476038339,0.0351437699680511,A2,2,初级,toefl
supposing,"conj. 如果, 假使",(sә'pәjziŋ),c,toefl,312,0.3237179487179487,0.2467948717948718,B2,4,中级,toefl
undated,a. 未标日期的,(.ʌn'deitid),j,toefl,312,0.016025641025641,0.5352564102564102,B1,3,中级,toefl
subjectively,adv. 主观地；臆想地；[心]内省地,(),r,toefl,312,0.048076923076923,0.7435897435897436,B2,4,中级,toefl
blue-gray,[网络] 青灰色,(),j,toefl,312,0.0256410256410256,0.048076923076923,B2,4,中级,toefl
pullover,n. 套衫\na. 套穿的,('pul.әuvә),n,toefl,312,0.0128205128205128,0.0288461538461538,B1,3,中级,toefl
emulation,"n. 效法, 竞争\n[计] 仿真",(.emju'leiʃәn),n,toefl,312,0.0288461538461538,0.5608974358974359,B2,4,中级,toefl
balsam,"n. 香脂, 产香脂的树, 香膏\n[化] 香树膏; 香脂",('bɒ:lsәm),n,toefl,312,0.032051282051282,0.1282051282051282,B1,3,中级,toefl
lymphocyte,"n. 淋巴球, 淋巴细胞\n[化] 淋巴细胞",('limfәsait),n,toefl,312,0.0256410256410256,0.6987179487179487,B2,4,中级,toefl
dishonor,"n. 不名誉\nvt. 玷辱, 使蒙羞",(dis'ɒnә),n,toefl,312,0.1858974358974359,0.2852564102564102,B1,3,中级,toefl
pensioner,"n. 领取抚恤金者, (英国剑桥大学的)自费生, 为金钱所收买的人, 帮佣\n[法] 领取退休金者, 领取抚恤金者",('penʃәnә(r)),n,toefl,312,0.173076923076923,0.1858974358974359,B2,4,中级,toefl
stranglehold,"n. 勒颈, 压制自由, 抑制, 束缚",('stræŋglhәuld),n,toefl,311,0.1639871382636656,0.112540192926045,B2,4,中级,toefl
boozy,"a. 酩酊的, 嗜酒的",('bu:zi),j,toefl,311,0.022508038585209,0.0096463022508038,A2,2,初级,toefl
rarefied,"a. 变成稀薄的, 纯化的, 精炼过的, 崇高的",('rєәrifaid),j,toefl,311,0.0546623794212218,0.1286173633440514,B1,3,中级,toefl
genomic,染色体组的,(dʒi:'ŋəʊmɪk),j,toefl,311,0.0578778135048231,0.662379421221865,B1,3,中级,toefl
larceny,n. 盗窃罪\n[经] 盗窃,('lɑ:sәni),n,toefl,311,0.202572347266881,0.1093247588424437,B1,3,中级,toefl
yuck,"int. [美俚]啐（表示反感等, 等于yuk）",(jʌk),u,toefl,311,0.2154340836012861,0.022508038585209,A2,2,初级,toefl
free-wheeling,n. 单向转动,(),j,toefl,311,0.0836012861736334,0.135048231511254,C1,5,高级,toefl
racehorse,n. (赛马用的)马,('reishɒ:s),n,toefl,311,0.1382636655948553,0.045016077170418,B2,4,中级,toefl
unbreakable,"a. 不会破的, 不易打碎的",(.ʌn'breikәbl),j,toefl,310,0.1354838709677419,0.1,B2,4,中级,toefl
preoccupy,"vt. 抢先占领, 使全神贯注",(pri:'ɒkjupai),v,toefl,310,0.1354838709677419,0.3225806451612903,B2,4,中级,toefl
family-oriented,,(),j,toefl,310,0.0967741935483871,0.1161290322580645,C1,5,高级,toefl
wickedness,"n. 邪恶, 不道德",('wikidnis),n,toefl,310,0.0451612903225806,0.3709677419354839,B2,4,中级,toefl
starved,a. （等于starving）饥饿的,(stɑ:vd),j,toefl,310,0.0806451612903225,0.0967741935483871,B1,3,中级,toefl
ruptured,a. 破裂的,(),j,toefl,310,0.1129032258064516,0.1129032258064516,B1,3,中级,toefl
carburetor,[化] 增碳器; 汽化器; 化油器,(kɑ:bә'retә(r); (?@) 'kɑ:rbәreitәr),n,toefl,310,0.064516129032258,0.0612903225806451,B2,4,中级,toefl
liberian,,(),j,toefl,310,0.2935483870967741,0.3064516129032258,B1,3,中级,toefl
wildebeest,n. 羚羊的一种,('wi:ldәbi:st),n,toefl,310,0.1161290322580645,0.364516129032258,B2,4,中级,toefl
court-ordered,法院颁布的\n法院命令的,(),j,toefl,309,0.1521035598705501,0.1682847896440129,C1,5,高级,toefl
rip-off,n. 偷窃,(),n,toefl,309,0.1812297734627831,0.0161812297734627,B1,3,中级,toefl
footman,"n. 马夫, 仆役",('futmәn),n,toefl,309,0.0258899676375404,0.0420711974110032,B1,3,中级,toefl
beeline,n. 笔直线,('bi:lain),n,toefl,309,0.0614886731391585,0.0355987055016181,B1,3,中级,toefl
freaky,"a. (=freakish)畸形的, 捉摸不定的",('fri:ki),j,toefl,309,0.1877022653721682,0.0194174757281553,B1,3,中级,toefl
uninhibited,"a. 不受禁令约束的, 不受拘束的, 自由自在的, 随心所欲的, 大吵大闹的\n[法] 不受禁令约束的, 无拘束的",('ʌnin'hibitid),j,toefl,309,0.145631067961165,0.2233009708737864,B2,4,中级,toefl
unsold,a. 未售出的\n[经] 未售出的,(.ʌn'sәuld),j,toefl,309,0.1035598705501618,0.0679611650485436,B1,3,中级,toefl
carbide,n. 碳化物\n[化] 碳化物; 碳化钙; 电石,('kɑ:baid),n,toefl,309,0.1359223300970873,0.2621359223300971,B1,3,中级,toefl
unattached,"a. 无关系的, 无隶属的, 独立的, 未婚的, 未被查封的, 未任命的, 不连接的\n[法] 未被逮捕的, 未被扣押的, 未订婚的",(.ʌnә'tætʃt),j,toefl,309,0.0226537216828478,0.1909385113268608,B2,4,中级,toefl
blurring,"[计] 模糊, 混乱, 斑点多",('blә:riŋ),n,toefl,309,0.087378640776699,0.4724919093851132,B1,3,中级,toefl
kiva,"n. 基瓦会堂（或大地穴, 美国印第安人使用的一种圆形建筑）",('ki:vә),n,toefl,309,0.0420711974110032,0.1488673139158576,A2,2,初级,toefl
season-ending,,(),j,toefl,309,0.0064724919093851,0.0064724919093851,C1,5,高级,toefl
signpost,"n. 招牌柱, 广告柱, 路标",('sainpәust),n,toefl,309,0.0388349514563106,0.2006472491909385,B1,3,中级,toefl
neoconservative,"<美>n.(前自由派在政治上转向保守的) 新保守主义者, 新保守派","(, ni:әjkәn's\\\\:vәtiv)",j,toefl,309,0.0711974110032362,0.4692556634304207,C1,5,高级,toefl
bummer,"n. 无赖, 游民, 游荡者",('bʌmә),n,toefl,309,0.145631067961165,0.0161812297734627,B1,3,中级,toefl
lycopene,[化] 番茄红素,"('laikә, pi:n)",n,toefl,309,0.0194174757281553,0.0453074433656957,B1,3,中级,toefl
headgear,"n. 头饰, 马首挽具, 井架\n[医] 头网, 连轮装置",('hedgiә),n,toefl,309,0.0355987055016181,0.1650485436893204,B1,3,中级,toefl
free-fall,n. 自由下落[下降]; 跳伞员于降落伞张开之前的自由降落； 自由下跌,(f'ri:f'ɔ:l),n,toefl,309,0.2362459546925566,0.1132686084142394,B2,4,中级,toefl
lemming,n. 旅鼠,('lemiŋ),n,toefl,309,0.058252427184466,0.3203883495145631,B1,3,中级,toefl
ubiquity,"n. 到处存在, 普遍存在",(ju:'bikwәti),n,toefl,309,0.0258899676375404,0.4563106796116505,B1,3,中级,toefl
unsupported,"a. 未经证实的, 未得到支持的, 未得到赞助的, 未得到支援的, 无支撑的\n[法] 无赞助的, 无支持的, 未经证实的",('ʌnsә'pɔ:tid),j,toefl,308,0.0811688311688311,0.3896103896103896,B2,4,中级,toefl
debutante,"n. 初进社交界的少女/女子, 初次登台的女演员",('debju:tɑ:nt),n,toefl,308,0.0909090909090909,0.0422077922077922,B2,4,中级,toefl
improbably,"adv. 未必会地, 不象真实地",(im'prɒbәbli),r,toefl,308,0.0292207792207792,0.0746753246753246,B2,4,中级,toefl
non-essential,"[法] 不需要, 非本质的, 不重要的",(),j,toefl,308,0.1623376623376623,0.2662337662337662,C1,5,高级,toefl
phyllo,n. [食](制酥点用的)擀成极薄层的生面,"('fi:lәj, 'fai-)",n,toefl,308,0.0194805194805194,0.0,B1,3,中级,toefl
grist,"n. 谷物, 面粉, 碎麦芽, 大量",(grist),n,toefl,308,0.1298701298701298,0.172077922077922,A2,2,初级,toefl
opened,"v. 打开, 开启（open过去分词形式）",(),j,toefl,308,0.0292207792207792,0.0811688311688311,B1,3,中级,toefl
pulled,a. 牵引的；扯下来的,(),j,toefl,308,0.0649350649350649,0.0097402597402597,B1,3,中级,toefl
actuary,n. 保险计算员\n[医] 保险统计员,('æktjuәri),n,toefl,308,0.172077922077922,0.0909090909090909,B1,3,中级,toefl
mandolin,n. 曼陀林(琴),('mændәlin),n,toefl,308,0.2045454545454545,0.0584415584415584,B1,3,中级,toefl
feebly,"adv. 柔弱地, 无力地, 微弱地",('fi:bli),r,toefl,308,0.0194805194805194,0.0389610389610389,B1,3,中级,toefl
guerilla,"n. 游击队, 游击队员",(^ә'rilә),n,toefl,308,0.3311688311688311,0.2727272727272727,B1,3,中级,toefl
goings-on,"n. 举动, 发生的事情",(),n,toefl,307,0.1302931596091205,0.0684039087947882,B2,4,中级,toefl
hang-up,"n. 障碍, 烦恼, 大难题\n[计] 意外停机",(),n,toefl,307,0.1563517915309446,0.0423452768729641,B1,3,中级,toefl
speedo,"n. 示速器, 里程计, 速度计",(),n,toefl,307,0.1205211726384364,0.019543973941368,B1,3,中级,toefl
anti-immigrant,,(),j,toefl,307,0.1563517915309446,0.2866449511400651,C1,5,高级,toefl
closed-door,a. 非公开的,('klәjzd'dɔ:(r)),j,toefl,307,0.2214983713355048,0.0846905537459283,B2,4,中级,toefl
bloodthirsty,"a. 嗜杀的, 残忍的",('blʌd.θә:sti),j,toefl,307,0.1368078175895765,0.1628664495114006,B2,4,中级,toefl
splashing,[医] 击水声,(),n,toefl,307,0.0358306188925081,0.0293159609120521,B2,4,中级,toefl
grunge,"n. <美俚>蹩脚货, 难看的东西, 乏味的东西",(^rʌndʒ),n,toefl,307,0.1465798045602606,0.006514657980456,B1,3,中级,toefl
supercharged,a. 超动力的\nv. 对…增压( supercharge的过去式和过去分词 ),(ˈsu:pətʃɑ:dʒd),j,toefl,306,0.0294117647058823,0.0522875816993464,B2,4,中级,toefl
sconce,"n. 壁式烛台, 头, 头盔\nvt. 遮蔽",(skɒns),n,toefl,306,0.022875816993464,0.022875816993464,B1,3,中级,toefl
computer-assisted,[医]计算机辅助,(kəmp'ju:təəs'ɪstɪd),j,toefl,306,0.0196078431372549,0.6209150326797386,C1,5,高级,toefl
slow-motion,"a. 缓慢的, 慢动作的, 高速度摄影的",('slәj'mәjʃәn),j,toefl,306,0.0915032679738562,0.065359477124183,B2,4,中级,toefl
mortally,"adv. 致命地, (非正式)极, 非常",('mɔ:t(ә)li),r,toefl,306,0.1111111111111111,0.130718954248366,B1,3,中级,toefl
unpatriotic,"a. 不爱国的, 无爱国心的",('ʌn.peitri'ɒtik),j,toefl,306,0.3006535947712418,0.2352941176470588,B2,4,中级,toefl
self-sustaining,"a. 自立的, 自持的",(selfsәs'teiniŋ),j,toefl,306,0.1078431372549019,0.3071895424836601,C1,5,高级,toefl
wheeled,a. 有轮的；轮式的,(hwi:ld),j,toefl,305,0.0229508196721311,0.2229508196721311,B1,3,中级,toefl
councilwoman,[法] 女议员,"('kajnsәl, wjmәn)",n,toefl,305,0.1278688524590163,0.0098360655737704,B2,4,中级,toefl
solitaire,n. 单人纸牌戏\n[计] 纸牌,(.sɒli'tєә),n,toefl,305,0.0622950819672131,0.0688524590163934,B2,4,中级,toefl
sunbeam,n. 阳光,('sʌnbi:m),n,toefl,305,0.0459016393442622,0.0393442622950819,B1,3,中级,toefl
multi,[计] 多,(),j,toefl,305,0.2,0.2,A2,2,初级,toefl
huntsman,"n. 猎人, 管猎犬者",('hʌntsmәn),n,toefl,305,0.101639344262295,0.0885245901639344,B1,3,中级,toefl
germination,"n. 发芽, 萌芽, 发育\n[医] 出芽, 生芽, 发芽",(.dʒә:mi'neiʃәn),n,toefl,305,0.0032786885245901,0.521311475409836,B2,4,中级,toefl
widget,n. 装饰物；小机械；未定名的主要新产品,('widʒit),n,toefl,305,0.1508196721311475,0.180327868852459,B1,3,中级,toefl
compulsively,"adv. 强制地, 强迫地",(),r,toefl,305,0.0918032786885245,0.1770491803278688,B2,4,中级,toefl
weirdo,"n. 古怪的人, 奇怪的人",(ˈwɪədəʊ),n,toefl,305,0.1639344262295081,0.0196721311475409,B1,3,中级,toefl
godlike,"a. 似神的, 庄严的",('gɒdlaik),j,toefl,304,0.0921052631578947,0.3092105263157895,B1,3,中级,toefl
quantifiable,a. 可以计量的,('kwɒntifaiәbl),j,toefl,304,0.0526315789473684,0.631578947368421,B2,4,中级,toefl
avowed,"a. 坦率承认的, 公开宣布的\n[法] 公开承认的, 公开宣布的, 公认的",(ә'vaud),j,toefl,304,0.1282894736842105,0.3848684210526316,B1,3,中级,toefl
carotene,n. 胡萝卜素\n[化] 胡萝卜素; 叶红素,('kærәti:n),n,toefl,304,0.1480263157894736,0.0822368421052631,B1,3,中级,toefl
maquiladora,n. （外资公司在墨西哥开办的、产品回销本国的）组装工厂,(mækwɪlə'dɔ:rə),n,toefl,304,0.0625,0.3026315789473684,B2,4,中级,toefl
male-female,,(),j,toefl,304,0.0756578947368421,0.4605263157894737,B2,4,中级,toefl
reorder,"vt. 重新安排, 再定购, 重新排序\nvi. 再定购\nn. 再定购\n[计] 重新排序",(.ri:'ɒ:dә),v,toefl,303,0.0891089108910891,0.4983498349834983,B1,3,中级,toefl
printmaking,n. 版画复制(术),"('print, meikiŋ)",n,toefl,303,0.0033003300330033,0.1056105610561056,B2,4,中级,toefl
foregone,"a. 预先决定的, 逝去的\nforego的过去分词",(fɒ:'gʌn),j,toefl,303,0.2376237623762376,0.2739273927392739,B1,3,中级,toefl
second-half,adj. 下半年的,(ˈsekənd hɑ:f),n,toefl,303,0.0198019801980198,0.0165016501650165,B2,4,中级,toefl
modal,"a. 形式的, 样式的, 形态上的, 模态的\n[计] 模态的",('mәudl),j,toefl,303,0.0264026402640264,0.8910891089108911,A2,2,初级,toefl
four-cylinder,,(),j,toefl,303,0.0066006600660066,0.0165016501650165,C1,5,高级,toefl
blotter,"n. 吸墨纸, 记事簿\n[经] 草帐, 原始帐, 临时记录",('blɒtә),n,toefl,303,0.1584158415841584,0.0396039603960396,B1,3,中级,toefl
pus,"n. 脓, 脓汁\n[医] 脓",(pʌs),n,toefl,303,0.0264026402640264,0.297029702970297,A1,1,初级,toefl
mistrial,"n. 无效审判\n[法] 无效审判, 误审, 审判失误",(.mis'traiәl),n,toefl,303,0.5148514851485149,0.0627062706270627,B1,3,中级,toefl
cunt,n. [俚]女性阴部；性交；淫妇,(kʌnt),n,toefl,303,0.0,0.0462046204620462,A2,2,初级,toefl
taro,n. 芋头\n[医] 芋根(含淀粉可供食用),('tɑ:rәu),n,toefl,303,0.0363036303630363,0.2442244224422442,A2,2,初级,toefl
astrophysical,a. 天体物理学的,(.æstrә'fizikl),j,toefl,303,0.0132013201320132,0.5214521452145214,C1,5,高级,toefl
requested,a. 要求的；被请求的,(),j,toefl,303,0.0759075907590759,0.3861386138613861,B2,4,中级,toefl
research-based,研究型,(rɪ'sɜ:tʃb'eɪst),j,toefl,302,0.009933774834437,0.9006622516556292,C1,5,高级,toefl
wickedly,"adv. 坏透地, 不愉快地, 顽皮地",('wɪkɪdlɪ),r,toefl,302,0.0331125827814569,0.0695364238410596,B1,3,中级,toefl
typed,vt. 打字（type的过去式和过去分词）,(),j,toefl,302,0.0596026490066225,0.4006622516556291,A2,2,初级,toefl
flatware,n. 扁平餐具,('flætwєә),n,toefl,302,0.0165562913907284,0.0198675496688741,B1,3,中级,toefl
sterility,"n. 不毛, 不孕, 内容贫乏\n[医] 不育, 不孕; 无菌",(ste'riliti),n,toefl,302,0.0496688741721854,0.4072847682119205,B2,4,中级,toefl
perfumed,a. 芳香的；香味的,(pә'fju:md),j,toefl,302,0.0132450331125827,0.076158940397351,B1,3,中级,toefl
journeyman,"n. 雇工, 熟练工人, 短工",('dʒ\\\\:nimәn),n,toefl,302,0.0364238410596026,0.0629139072847682,B2,4,中级,toefl
gluten,"n. 面筋, 麸质\n[化] 谷蛋白; 面筋",('glu:tn),n,toefl,302,0.0794701986754966,0.0794701986754966,B1,3,中级,toefl
student-centered,,(),j,toefl,301,0.0099667774086378,0.9435215946843852,C1,5,高级,toefl
evangelization,"n. 福音传道, 基督教化",(),n,toefl,301,0.0066445182724252,0.4385382059800664,C1,5,高级,toefl
pretender,"n. 冒牌者, 妄想者, 觊觎王位者\n[法] 佯装者, 冒充者, 妄求者",(pri'tendә),n,toefl,301,0.1229235880398671,0.1063122923588039,B2,4,中级,toefl
outdoorsman,n. 常在野外活动的人,(.aut'dɔ:zmәn),n,toefl,301,0.0730897009966777,0.0299003322259136,B2,4,中级,toefl
erectile,"a. 可直立的, 能勃起的\n[医] 能勃起的, 能竖立的",(i'rektil),j,toefl,301,0.1196013289036544,0.3122923588039867,B1,3,中级,toefl
aeration,n. 通风\n[化] 换气; 曝气,(eiә'reiʃәn),n,toefl,301,0.0033222591362126,0.8239202657807309,B1,3,中级,toefl
blimp,"n. 软式小型飞船, 顽固的保守分子",(blimp),n,toefl,301,0.1827242524916943,0.0166112956810631,A2,2,初级,toefl
indeterminacy,"[计] 不确定性, 不定性",(indi'tә:minәsi),n,toefl,301,0.0,0.9003322259136213,C1,5,高级,toefl
noninvasive,"a. 非侵害的, 无损伤的, 非侵袭的",(),j,toefl,301,0.0664451827242525,0.4385382059800664,B2,4,中级,toefl
contestation,"n. 争论, 竞赛",(kɒntes'teiʃәn),n,toefl,301,0.0033222591362126,0.9667774086378738,B2,4,中级,toefl
in-group,n. 内集团,('in^ru:p),n,toefl,301,0.0066445182724252,0.9368770764119602,B1,3,中级,toefl
selfhood,"n. 自我, 个性, 人格",('selfhud),n,toefl,301,0.0132890365448504,0.8172757475083057,B1,3,中级,toefl
wellspring,"n. 水源, 泉源",('welspriŋ),n,toefl,300,0.07,0.2633333333333333,B2,4,中级,toefl
relearn,v. 再学习,(ri:'l\\\\:n),v,toefl,300,0.17,0.2033333333333333,B1,3,中级,toefl
squishy,"a. 湿软的, 粘糊糊的",('skwiʃi),j,toefl,300,0.1533333333333333,0.0633333333333333,B1,3,中级,toefl
femoral,"a. 大腿骨的, 大腿的\n[医] 股骨的, 股的",('femәrәl),j,toefl,300,0.0333333333333333,0.7733333333333333,B1,3,中级,toefl
fugue,"n. 赋格曲, 神游\nv. 谱赋格曲",(fju:g),n,toefl,300,0.08,0.2466666666666666,A2,2,初级,toefl
lemony,a. 柠檬的,('lemәni),j,toefl,300,0.1466666666666666,0.0133333333333333,B1,3,中级,toefl
unfiltered,a. 未滤过的,"(, ʌn'filtәd)",j,toefl,300,0.1033333333333333,0.1333333333333333,B2,4,中级,toefl
so-so,"a. 平常的, 还过得去的, 马马虎虎的, 一般的\nadv. 平常地, 还过得去地, 马马虎虎地, 一般地",('sәusәu),r,toefl,300,0.0866666666666666,0.0166666666666666,A2,2,初级,toefl
lilt,"v. 唱轻快的调子, 轻快地动\nn. 轻快活泼的调子, 轻快的动作",(lilt),n,toefl,300,0.01,0.06,A2,2,初级,toefl
drawdown,"n. 水位降低, 减少, 消耗\n[经] 提款",('draudaun),n,toefl,300,0.3633333333333333,0.27,B1,3,中级,toefl
attorney-client,,(),j,toefl,300,0.49,0.3166666666666666,C1,5,高级,toefl
despised,"v. 鄙视, 看不起某人（某事）( despise的过去式和过去分词 )",(disˈpaizd),j,toefl,300,0.0966666666666666,0.3033333333333333,B1,3,中级,toefl
cuban-american,古巴移民,(),j,toefl,300,0.52,0.0866666666666666,C1,5,高级,toefl
thoroughbred,"a. 受过严格训练的, 良种的\nn. 受过严格训练的人, 良种动物",('θʌrәbred),j,toefl,299,0.1103678929765886,0.0434782608695652,B2,4,中级,toefl
indecency,"n. 无礼, 猥亵\n[法] 粗野, 粗鄙, 猥亵",(in'di:sәnsi),n,toefl,299,0.1605351170568562,0.1438127090301003,B2,4,中级,toefl
subservient,"a. 有帮助的, 有用的, 奉承的",(sәb'sә:viәnt),j,toefl,299,0.1438127090301003,0.4481605351170568,B2,4,中级,toefl
break-even,"a. 得失相当的, 不盈不亏的\n[计] 无损失的, 无冗余的",(),n,toefl,299,0.0936454849498327,0.2441471571906354,B2,4,中级,toefl
double-breasted,"a. 双排钮扣的, 双排钮的",(),j,toefl,299,0.0568561872909698,0.0167224080267558,C1,5,高级,toefl
juridical,"a. 裁判上的, 司法上的, 法院的\n[法] 司法上的, 审判上的, 法律上的",(.dʒuә'ridikәl),j,toefl,299,0.0066889632107023,0.822742474916388,B2,4,中级,toefl
goaltender,n. (=goalkeeper)(足球等运动的)守门员,"('^әjl, tendә(r))",n,toefl,299,0.0100334448160535,0.0434782608695652,B2,4,中级,toefl
streetlamp,n. 街灯,('stri:tlæmp),n,toefl,299,0.0033444816053511,0.0234113712374581,B2,4,中级,toefl
tryst,"n. 约会, 幽会\nv. 约会",(trist),n,toefl,299,0.1170568561872909,0.0836120401337792,A2,2,初级,toefl
impersonator,n. 演员；模拟艺人,(),n,toefl,299,0.2876254180602006,0.0568561872909698,B2,4,中级,toefl
tenfold,"a. 十倍的, 十重的\nadv. 十倍地, 十重地",('tenfәuld),r,toefl,299,0.0903010033444816,0.1739130434782608,B1,3,中级,toefl
moneymaker,n. 很会赚钱的人,(ˈmʌnimeɪkə(r)),n,toefl,299,0.1672240802675585,0.0468227424749163,B2,4,中级,toefl
primary-care,,(),j,toefl,298,0.0335570469798657,0.0838926174496644,B2,4,中级,toefl
bull's-eye,,(),n,toefl,298,0.0637583892617449,0.0570469798657718,B2,4,中级,toefl
livery,"n. 制服, 侍从\na. 象肝的, 有肝病症状的",('livәri),n,toefl,298,0.0201342281879194,0.0570469798657718,B1,3,中级,toefl
seconds,"n. 次级品, 二等品",(),n,toefl,298,0.2114093959731543,0.0771812080536912,B1,3,中级,toefl
part-timer,n. 兼职的人,(),n,toefl,298,0.1510067114093959,0.3120805369127516,B2,4,中级,toefl
marinara,n. (意大利烹饪用的含西红柿、大蒜、洋葱等调制成的)海员式沙司\na. [意]杂菜的,"(, mærә'nærә)",n,toefl,298,0.046979865771812,0.0100671140939597,B1,3,中级,toefl
post-test,[医]试验后,('pəʊstt'est),n,toefl,298,0.0,0.9865771812080536,B2,4,中级,toefl
insemination,"n. 播种, 受胎, 授精\n[医] 授精",(in.semi'neiʃәn),n,toefl,297,0.1750841750841751,0.1919191919191919,B2,4,中级,toefl
bleu,a. 有蓝色霉菌花纹的,(blә:),n,toefl,297,0.1245791245791245,0.0538720538720538,A2,2,初级,toefl
protectively,"adv. 保护（性）地, 防护地",(prəˈtektɪvlɪ),r,toefl,297,0.0336700336700336,0.0639730639730639,B2,4,中级,toefl
seeking,"[计] 查找, 寻找, 故障检查",(),n,toefl,297,0.0808080808080808,0.4141414141414141,B1,3,中级,toefl
bodega,"n. 酒窖, 酒店",(bәu'di:^ә),n,toefl,297,0.0269360269360269,0.0875420875420875,B1,3,中级,toefl
counsellor,"n. 顾问, 辅导员, 律师",('kaunsәlә),n,toefl,297,0.0303030303030303,0.3872053872053872,B2,4,中级,toefl
dispensary,"n. (尤指医院的)药房, 诊疗所\n[医] 医务所, 防治所, 药房",(dis'pensәri),n,toefl,297,0.1515151515151515,0.1952861952861952,B2,4,中级,toefl
factorial,"a. 因子的, 阶乘的, 代理商的\nn. 阶乘\n[计] 阶乘",(fæk'tɒ:riәl),j,toefl,297,0.0033670033670033,0.9528619528619529,B2,4,中级,toefl
redevelop,"v. 恢复(促进)经济发展, 重点恢复","(, ri:di'velәp)",v,toefl,297,0.101010101010101,0.1313131313131313,B2,4,中级,toefl
sauerkraut,n. <美>德国泡菜的一种,('sauәkraut),n,toefl,297,0.0572390572390572,0.0303030303030303,B2,4,中级,toefl
leaded,a. 加铅的,('ledid),j,toefl,297,0.0404040404040404,0.202020202020202,B1,3,中级,toefl
salacious,"a. 好色的, 猥亵的, 黄色的\n[法] 淫秽的, 黄色的, 淫荡的",(sә'leiʃәs),j,toefl,297,0.3569023569023569,0.0909090909090909,B2,4,中级,toefl
blasted,"a. 枯萎的, 被破坏的, 被咒的",('blæstid),j,toefl,296,0.0506756756756756,0.0337837837837837,B1,3,中级,toefl
nepalese,,(),j,toefl,296,0.1858108108108108,0.3479729729729729,B1,3,中级,toefl
chronologically,adv. 按时间的前后顺序排列地,(ˌkrɒnə'lɒdʒɪklɪ),r,toefl,296,0.0844594594594594,0.4662162162162162,C1,5,高级,toefl
mongolian,,(),j,toefl,296,0.0608108108108108,0.3074324324324324,B2,4,中级,toefl
contemporaneous,"a. 同时期的, 同时代的",(kәn.tempә'reinjәs),j,toefl,296,0.1182432432432432,0.6047297297297297,C1,5,高级,toefl
antiviral,a. 抗病毒的\n[医] 抗病毒的,('ænti'vaiәrәl),j,toefl,296,0.2364864864864864,0.1891891891891892,B2,4,中级,toefl
open-source,"（软件）开放源代码的, 提供源程序的",(),j,toefl,296,0.0168918918918918,0.2837837837837837,B2,4,中级,toefl
helped,v. 帮助（help的过去分词）,(),j,toefl,296,0.1385135135135135,0.1317567567567567,B1,3,中级,toefl
risen,"a. 升起的, 复活的\nrise的过去分词",('rizәn),j,toefl,295,0.0406779661016949,0.4813559322033898,A2,2,初级,toefl
overplay,"vt. 把...做得过分, 过分依赖...的力量, 夸张, 把...演得过火","(, әuvә'plei)",v,toefl,295,0.423728813559322,0.0983050847457627,B1,3,中级,toefl
instep,"n. 脚背, 背部, 脚背形的东西\n[医] 足背, 足弓",('instep),n,toefl,295,0.0135593220338983,0.0169491525423728,B1,3,中级,toefl
